p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,diffexpressed
0,-0.353970156078452,0.138,0.268,0,SPRY2,ECM
0,-0.354108950907206,0.001,0.047,0,LINC02143,ECM
0,-0.355175585155146,0.032,0.172,0,PPP1R14C,ECM
0,-0.355183809033535,0.683,0.802,0,AKAP13,ECM
0,-0.35528411634688,0.01,0.075,0,CSMD3,ECM
0,-0.355948588343479,0.008,0.107,0,LINC01994,ECM
0,-0.356746293468587,0.005,0.081,0,AC138123.2,ECM
0,-0.357616917024492,0.017,0.123,0,AC040174.1,ECM
0,-0.358879136947254,0.006,0.086,0,AC090791.1,ECM
0,-0.360829025446741,0,0.12,0,AC099499.1,ECM
0,-0.361052837064613,0.195,0.364,0,AC044781.1,ECM
0,-0.361546197595576,0.058,0.172,0,9-Mar,ECM
0,-0.362030045640175,0.034,0.166,0,ADGRL2,ECM
0,-0.362357128001433,0.035,0.138,0,AL139023.1,ECM
0,-0.366101082341928,0.007,0.109,0,BCL11A,ECM
0,-0.366286241008943,0.043,0.143,0,FGF12,ECM
0,-0.368614723637201,0.085,0.238,0,KIAA1324L,ECM
0,-0.369259619987427,0.26,0.43,0,TNIK,ECM
0,-0.371733559755367,0.004,0.075,0,AC016687.3,ECM
0,-0.373667469267153,0.19,0.34,0,AC087286.2,ECM
0,-0.374560741835901,0.496,0.679,0,ROBO1,ECM
0,-0.374934143183774,0.231,0.387,0,GOLGA8A,ECM
0,-0.375127573800686,0.006,0.116,0,AP001605.1,ECM
0,-0.37872813432012,0.023,0.123,0,AC099753.1,ECM
0,-0.379202050615493,0.042,0.164,0,FOXP2,ECM
0,-0.379202226745597,0.093,0.22,0,COL4A1,ECM
0,-0.379705814387391,0.184,0.334,0,COLGALT2,ECM
0,-0.380615552403717,0.05,0.15,0,ATP8A1,ECM
0,-0.380868058378071,0.004,0.072,0,GRIN2A,ECM
0,-0.382637253171101,0.002,0.052,0,C6,ECM
0,-0.382675937866315,0.016,0.107,0,TENM1,ECM
0,-0.383392653160761,0.081,0.219,0,GJB1,ECM
0,-0.383830416146951,0.003,0.07,0,AC109492.1,ECM
0,-0.383953621994883,0.054,0.206,0,IFNLR1,ECM
0,-0.384555186089238,0.003,0.092,0,AC011586.1,ECM
0,-0.385164040051971,0.001,0.102,0,AC129926.2,ECM
0,-0.386957403014809,0.002,0.052,0,LINC01692,ECM
0,-0.388126244189987,0.143,0.32,0,ZEB1,ECM
0,-0.388177671302817,0.007,0.113,0,LINC02196,ECM
0,-0.388238735107733,0.014,0.111,0,GRM7,ECM
0,-0.388632289382002,0.165,0.32,0,CD109,ECM
0,-0.388831427260743,0.014,0.123,0,AC008056.1,ECM
0,-0.390691430532091,0.237,0.387,0,SELENOS,ECM
0,-0.391399016475004,0.017,0.142,0,AFF2,ECM
0,-0.391714573040066,0.021,0.12,0,AL442636.1,ECM
0,-0.392745292746923,0.019,0.115,0,ZNF365,ECM
0,-0.394986364404646,0.058,0.189,0,CDH2,ECM
0,-0.396272790518363,0.008,0.135,0,AC006206.2,ECM
0,-0.397438729700403,0.099,0.23,0,LEF1-AS1,ECM
0,-0.397490434764451,0.027,0.122,0,FAM189A1,ECM
0,-0.399143066428673,0.697,0.784,0,PHF14,ECM
0,-0.399844132080619,0.007,0.108,0,GLB1L3,ECM
0,-0.400318572294509,0.016,0.103,0,LINC01967,ECM
0,-0.402198906646787,0.038,0.144,0,AXIN2,ECM
0,-0.403378493919649,0.246,0.404,0,CHSY1,ECM
0,-0.403800922701097,0.009,0.107,0,ANOS1,ECM
0,-0.40393827717138,0.266,0.419,0,SOAT1,ECM
0,-0.404028657704277,0.006,0.079,0,GRID2,ECM
0,-0.407272308506042,0.003,0.11,0,LINC02327,ECM
0,-0.4079263579013,0.063,0.215,0,LDB2,ECM
0,-0.408410014896852,0.027,0.143,0,AP000829.1,ECM
9.16025991689408e-313,-0.411219151073276,0.175,0.287,0.00E+00,DCUN1D5,ECM
0,-0.412089903372877,0.127,0.285,0,SLC29A1,ECM
0,-0.412186810829281,0.001,0.084,0,INHBA,ECM
0,-0.412245920654159,0.009,0.142,0,AC108690.1,ECM
0,-0.412423339132117,0.003,0.092,0,NLGN4Y,ECM
0,-0.412723265702059,0.228,0.393,0,PTK7,ECM
0,-0.413583141760256,0.548,0.667,0,CBX3,ECM
0,-0.413774943759376,0.41,0.543,0,SCARB2,ECM
0,-0.414507620558294,0.056,0.123,0,ABLIM2,ECM
0,-0.415124042116882,0.874,0.939,0,MYO5A,ECM
0,-0.41524333121598,0.071,0.168,0,AC099520.2,ECM
0,-0.41598564008482,0.004,0.081,0,AC007277.1,ECM
0,-0.416040353953804,0.003,0.127,0,AC015631.1,ECM
0,-0.4161299600764,0.781,0.894,0,ZBTB20,ECM
0,-0.418002967780746,0.014,0.103,0,TBC1D30,ECM
0,-0.418447321502612,0.779,0.862,0,TCF12,ECM
0,-0.419422592599521,0.016,0.138,0,AC007785.1,ECM
0,-0.419646541787617,0.649,0.782,0,FRMD4A,ECM
0,-0.419903078535535,0.182,0.331,0,BACH2,ECM
0,-0.420025443529555,0.02,0.092,0,AP003071.2,ECM
0,-0.423385072262119,0.014,0.156,0,AC097515.1,ECM
0,-0.423814983198529,0.057,0.19,0,LSAMP-AS1,ECM
0,-0.425538123940528,0.044,0.162,0,AL589669.1,ECM
0,-0.429358366763983,0.192,0.36,0,DNAJC15,ECM
0,-0.429855093780166,0.122,0.263,0,IER3,ECM
0,-0.431782888596767,0.6,0.731,0,MBNL2,ECM
0,-0.432360945458292,0.028,0.11,0,IL1RAPL2,ECM
0,-0.435015214754533,0.493,0.641,0,SUPT3H,ECM
0,-0.435384074871659,0.238,0.448,0,IL12RB2,ECM
0,-0.436538724298769,0.213,0.364,0,CD276,ECM
0,-0.436572545791643,0.005,0.127,0,LINC01287,ECM
0,-0.43879192557853,0.097,0.226,0,AC008554.1,ECM
0,-0.439138298302997,0.012,0.137,0,ZNF503-AS1,ECM
0,-0.439696764633902,0.088,0.218,0,RAPGEF4,ECM
0,-0.43999025137886,0.042,0.2,0,MTRNR2L12,ECM
0,-0.440586523124449,0.016,0.154,0,LINC02454,ECM
0,-0.442625644897907,0.245,0.407,0,AHR,ECM
0,-0.44415475954947,0.745,0.821,0,TBC1D5,ECM
0,-0.444301817083182,0.015,0.138,0,TSHZ2,ECM
0,-0.445176593270808,0.458,0.621,0,LCORL,ECM
0,-0.445486641552642,0.532,0.635,0,NRP2,ECM
0,-0.445606423409736,0.178,0.291,0,AL136018.1,ECM
0,-0.446892862237149,0.129,0.3,0,AC008937.2,ECM
0,-0.447699268535672,0.448,0.61,0,LINC00486,ECM
0,-0.447850347671794,0.012,0.145,0,SYT6,ECM
0,-0.449390569101313,0.316,0.486,0,CALR,ECM
0,-0.449521812681858,0.057,0.165,0,MYO1H,ECM
0,-0.449706019084715,0.158,0.336,0,MYO6,ECM
0,-0.449969338457445,0.112,0.263,0,AC091932.1,ECM
0,-0.450163975163451,0.179,0.342,0,PBX3,ECM
0,-0.453501781507992,0.085,0.201,0,AC139720.1,ECM
0,-0.454545722253882,0.205,0.352,0,ENDOD1,ECM
0,-0.455188647319561,0.61,0.723,0,VPS13C,ECM
0,-0.455808035713899,0.272,0.427,0,MIR181A2HG,ECM
0,-0.456143671800411,0.027,0.165,0,LINC02438,ECM
0,-0.456155036177604,0.041,0.158,0,AC110809.1,ECM
0,-0.456758157160797,0.627,0.744,0,PCCA,ECM
0,-0.458320757856626,0.013,0.132,0,LINC02345,ECM
0,-0.458598536161258,0.295,0.451,0,ITPR3,ECM
0,-0.459078440396415,0.372,0.527,0,ZDHHC20,ECM
0,-0.460274217813801,0.001,0.093,0,LINC01479,ECM
0,-0.461131490339295,0.024,0.152,0,AC023469.2,ECM
0,-0.463715949567779,0.035,0.142,0,ARMC3,ECM
0,-0.46378230758284,0.105,0.248,0,LINC00327,ECM
0,-0.464360335045268,0.235,0.358,0,QDPR,ECM
0,-0.464565785765333,0.385,0.536,0,BSG,ECM
0,-0.465118809445596,0.051,0.174,0,CHRM3,ECM
0,-0.471269087215936,0.147,0.272,0,AC090945.1,ECM
0,-0.472874799689534,0.169,0.351,0,SLC6A15,ECM
0,-0.473047126570301,0.02,0.139,0,AC004988.1,ECM
0,-0.474835506952951,0.386,0.537,0,SOX4,ECM
0,-0.476901325985145,0.006,0.112,0,AC004522.5,ECM
0,-0.479784133146593,0.093,0.274,0,HRK,ECM
0,-0.48225362021083,0.087,0.288,0,PLCG2,ECM
0,-0.482318573527093,0.054,0.165,0,EGLN3-AS1,ECM
0,-0.482325220495653,0.188,0.308,0,LPIN2,ECM
0,-0.484287302447652,0.068,0.178,0,AP000446.1,ECM
0,-0.48516809803846,0.005,0.097,0,AJ006995.1,ECM
0,-0.486245290261006,0.028,0.111,0,FAM135B,ECM
0,-0.487775086526861,0.015,0.118,0,CNTN5,ECM
0,-0.487838421151362,0.565,0.684,0,PKP4,ECM
0,-0.488486604440593,0.244,0.415,0,GNG2,ECM
0,-0.488558679302878,0.05,0.157,0,HAS2,ECM
0,-0.488997966383208,0.113,0.27,0,KCNMB2,ECM
0,-0.491040835587057,0.001,0.148,0,AC109472.1,ECM
0,-0.493998802645513,0.179,0.337,0,EMP3,ECM
0,-0.498695722368363,0.441,0.595,0,NR6A1,ECM
0,-0.501215741365091,0.223,0.378,0,CKMT2,ECM
0,-0.501263132460371,0.003,0.07,0,AP001341.1,ECM
0,-0.501428807172117,0.491,0.645,0,ANKRD10,ECM
0,-0.501491344685152,0.156,0.309,0,GNAI1,ECM
0,-0.501507427602394,0.001,0.117,0,LINC00632,ECM
0,-0.501608974198429,0.124,0.26,0,SLC35F1,ECM
0,-0.501626981858984,0.091,0.249,0,MAP1B,ECM
0,-0.501998913372023,0.256,0.437,0,CASC15,ECM
0,-0.502987338719248,0.014,0.11,0,LINC02300,ECM
0,-0.503033559253787,0.13,0.301,0,CTTNBP2,ECM
0,-0.505366992477026,0.059,0.199,0,PCA3,ECM
0,-0.505379033439017,0.05,0.186,0,SLC25A21,ECM
0,-0.50716656267641,0.013,0.091,0,ADGRL3,ECM
0,-0.507879832462462,0.044,0.196,0,AC018731.1,ECM
0,-0.50828786483819,0.064,0.179,0,AP002961.1,ECM
0,-0.509398706820271,0.129,0.283,0,LINC00355,ECM
0,-0.509613436008824,0.079,0.243,0,AC091953.1,ECM
0,-0.514139219874055,0.139,0.266,0,AC007262.2,ECM
0,-0.515932228988475,0.037,0.185,0,AC009315.1,ECM
0,-0.515971524200502,0.012,0.08,0,TEKT5,ECM
0,-0.516453928969103,0.004,0.138,0,LINC01673,ECM
0,-0.518598815102953,0.013,0.131,0,AC078820.2,ECM
0,-0.518797270921713,0.336,0.447,0,SEC13,ECM
0,-0.520081825435554,0.005,0.137,0,ZNF208,ECM
0,-0.52008969097072,0.071,0.216,0,AC061958.1,ECM
0,-0.521585468205394,0.077,0.202,0,LINC01198,ECM
0,-0.523177709765754,0.759,0.903,0,AKT3,ECM
0,-0.523374402495321,0.196,0.315,0,SPON2,ECM
0,-0.523536912569261,0.308,0.586,0,AL117329.1,ECM
0,-0.523822102880999,0.143,0.338,0,PAM,ECM
0,-0.523925417676849,0.428,0.579,0,CCDC144A,ECM
0,-0.524662154278193,0.095,0.288,0,AL596330.2,ECM
0,-0.525905731240172,0.013,0.086,0,AC020687.1,ECM
0,-0.526304426262584,0.004,0.108,0,AL512427.2,ECM
0,-0.529419728296205,0.072,0.278,0,FAM230C,ECM
0,-0.529774473445783,0.159,0.31,0,ADAMTS17,ECM
0,-0.530273069310274,0.072,0.289,0,NECTIN3,ECM
0,-0.530278040988507,0.799,0.873,0,CD44,ECM
0,-0.53060982462238,0.014,0.135,0,KIF5C,ECM
0,-0.530723001069596,0.189,0.324,0,SERPINH1,ECM
0,-0.531843900819937,0.051,0.154,0,KIF18A,ECM
0,-0.532204858928715,0.733,0.839,0,SNHG14,ECM
0,-0.533673349405289,0.004,0.123,0,AJAP1,ECM
0,-0.53491031436886,0.099,0.274,0,PDLIM3,ECM
0,-0.535542858255422,0.57,0.677,0,SLC23A2,ECM
0,-0.536026236638194,0.204,0.407,0,PTPRK,ECM
0,-0.53689215465233,0.162,0.296,0,CACNA2D1,ECM
0,-0.539542128410334,0.044,0.191,0,AC078845.1,ECM
0,-0.542773481527435,0.108,0.295,0,KALRN,ECM
0,-0.546802165949936,0.141,0.286,0,AGBL4,ECM
0,-0.547634515440045,0.011,0.118,0,AP005242.1,ECM
0,-0.549505184634047,0.021,0.111,0,CHRNA7,ECM
0,-0.549893249451823,0.314,0.465,0,MOK,ECM
0,-0.55039925072822,0.001,0.125,0,WDR87,ECM
0,-0.551572714987926,0.324,0.481,0,PLP1,ECM
0,-0.552271470531498,0.097,0.297,0,B4GALNT3,ECM
0,-0.553929426996527,0.151,0.359,0,PELI1,ECM
0,-0.553941278799216,0.548,0.701,0,UGGT2,ECM
0,-0.556187023367877,0.561,0.673,0,PHACTR1,ECM
0,-0.557922037375629,0.205,0.391,0,ITM2B,ECM
0,-0.558374276337662,0.206,0.337,0,SYTL2,ECM
0,-0.560559160985564,0.693,0.819,0,WDPCP,ECM
0,-0.561400038661076,0.222,0.214,0,TPCN2,ECM
0,-0.561827431407095,0.065,0.174,0,LINC00278,ECM
0,-0.565312965360835,0.002,0.077,0,AL355838.1,ECM
0,-0.566369804874811,0.021,0.149,0,TMPRSS13,ECM
0,-0.566665563067038,0.011,0.148,0,LINC02428,ECM
0,-0.568059431018946,0.02,0.177,0,AC010601.1,ECM
0,-0.570615550875953,0.004,0.109,0,ABCB1,ECM
0,-0.570788174983828,0.095,0.275,0,KCNN4,ECM
0,-0.571374707989304,0.527,0.655,0,SPRED1,ECM
0,-0.571802276085042,0.231,0.472,0,AP003900.1,ECM
0,-0.576416225809693,0.173,0.338,0,TSPAN31,ECM
0,-0.57838912841252,0.151,0.319,0,ABCC2,ECM
0,-0.579147872059107,0.339,0.527,0,LAMP1,ECM
0,-0.579927338198969,0.06,0.266,0,ADAM19,ECM
0,-0.580622577197261,0.153,0.28,0,UTY,ECM
0,-0.5822150125909,0.296,0.532,0,SKAP2,ECM
0,-0.58435641324928,0.017,0.174,0,SLC30A8,ECM
0,-0.587890016978263,0.358,0.55,0,PPP3CA,ECM
0,-0.589005249739684,0.365,0.501,0,LRPAP1,ECM
0,-0.592250995376219,0.717,0.858,0,AGAP1,ECM
0,-0.592433360764622,0.085,0.256,0,BEAN1,ECM
0,-0.594864663796311,0.29,0.506,0,DOCK5,ECM
0,-0.596846311745551,0.002,0.12,0,ZAP70,ECM
0,-0.596935546142949,0.018,0.184,0,NLGN4X,ECM
0,-0.599376893228302,0.282,0.451,0,SDC3,ECM
0,-0.605678485023793,0.228,0.427,0,UBE2E2,ECM
0,-0.605831093342617,0.001,0.127,0,LINC00383,ECM
0,-0.606527066428546,0.001,0.081,0,MUC16,ECM
0,-0.608196125730286,0.175,0.329,0,AC024145.1,ECM
0,-0.610613685928273,0.015,0.13,0,ZNF385D,ECM
0,-0.610832181183958,0.024,0.167,0,MSR1,ECM
0,-0.613186193876503,0.38,0.538,0,SNX10,ECM
0,-0.615721925129294,0.356,0.525,0,TNFRSF19,ECM
0,-0.616631274871824,0.651,0.85,0,HMCN1,ECM
0,-0.6173152377592,0.012,0.136,0,TCERG1L,ECM
0,-0.618211861386587,0.027,0.15,0,AC011586.2,ECM
0,-0.623665463708337,0.522,0.696,0,CPQ,ECM
0,-0.624974423701048,0.06,0.209,0,TGFBI,ECM
0,-0.624989202096774,0.134,0.286,0,AL139815.1,ECM
0,-0.625540981071094,0.095,0.212,0,AC106845.1,ECM
0,-0.626834256406174,0.255,0.432,0,PCGF5,ECM
0,-0.626927673469962,0.256,0.463,0,TMX4,ECM
0,-0.627894591725429,0.512,0.695,0,TPT1-AS1,ECM
0,-0.628024169082574,0.259,0.408,0,HECTD2,ECM
0,-0.628824697781592,0.03,0.241,0,CSMD1,ECM
0,-0.630521386373997,0.583,0.745,0,DLEU1,ECM
0,-0.635583296553002,0.211,0.326,0,SLC20A1,ECM
0,-0.638983239290043,0.426,0.593,0,RASSF8,ECM
0,-0.639985074133908,0.112,0.272,0,AC023051.1,ECM
0,-0.640078721879038,0.01,0.138,0,AC026316.5,ECM
0,-0.640684575960946,0.017,0.108,0,MYO3B,ECM
0,-0.641768803344908,0.038,0.147,0,AC023824.3,ECM
0,-0.642067884707428,0.196,0.315,0,APBA2,ECM
0,-0.647858886023868,0.765,0.856,0,INPP4B,ECM
0,-0.650323943026062,0.007,0.126,0,AL022151.1,ECM
0,-0.651487990482565,0.464,0.621,0,CAMK2D,ECM
0,-0.65191379604167,0.004,0.146,0,TDRD12,ECM
0,-0.657470186753585,0.087,0.251,0,1-Dec,ECM
0,-0.65945318870721,0.009,0.145,0,LINC01655,ECM
0,-0.661274861698278,0.009,0.109,0,HS3ST2,ECM
0,-0.661543937278766,0.156,0.327,0,ZSWIM5,ECM
0,-0.662223324213476,0.265,0.388,0,PXK,ECM
0,-0.664440450206516,0.254,0.463,0,ADCY1,ECM
0,-0.66902729672879,0.09,0.215,0,ZNF841,ECM
0,-0.669946744736735,0.025,0.156,0,CASZ1,ECM
0,-0.674268978691091,0.172,0.324,0,BAALC-AS1,ECM
0,-0.67540078219112,0.002,0.187,0,LINC02211,ECM
0,-0.677322691317061,0.235,0.384,0,SLC5A3,ECM
0,-0.677402514375888,0.262,0.424,0,QPCT,ECM
0,-0.677475424449052,0.006,0.098,0,AL356234.2,ECM
0,-0.67832441193968,0.073,0.234,0,C22orf34,ECM
0,-0.678407576792527,0.116,0.304,0,DPP10,ECM
0,-0.679447801472681,0.066,0.19,0,AC011294.1,ECM
0,-0.681243331800629,0.326,0.527,0,KIAA1549L,ECM
0,-0.681547079862767,0.184,0.371,0,LPCAT2,ECM
0,-0.68260494417523,0.172,0.307,0,HLA-F-AS1,ECM
0,-0.683009542223157,0.398,0.525,0,DCLK1,ECM
0,-0.683267819769744,0.037,0.184,0,AP005262.2,ECM
0,-0.683337748275986,0.342,0.472,0,HLA-C,ECM
0,-0.684152898309997,0.241,0.425,0,ZFPM2-AS1,ECM
0,-0.684608585972032,0.004,0.137,0,AL135878.1,ECM
0,-0.686753784835312,0.065,0.17,0,RASGRF1,ECM
0,-0.68913907077239,0.065,0.201,0,AC138123.1,ECM
0,-0.69011884319064,0.106,0.253,0,ERVMER61-1,ECM
0,-0.690462477286651,0.024,0.2,0,AC010997.3,ECM
0,-0.692770668311907,0.05,0.195,0,SLC39A8,ECM
0,-0.695005713683585,0.104,0.29,0,CD9,ECM
0,-0.698219580803234,0.153,0.27,0,AC004540.1,ECM
0,-0.698570302107016,0.539,0.632,0,HLA-A,ECM
0,-0.70331847828131,0.548,0.71,0,PRKD1,ECM
0,-0.703363669084605,0.213,0.411,0,TMEM123,ECM
0,-0.703374457730407,0.03,0.215,0,AC087473.1,ECM
0,-0.703741377002457,0.23,0.424,0,ST8SIA1,ECM
0,-0.70596306404881,0.26,0.402,0,CCND1,ECM
0,-0.708976854159853,0.126,0.292,0,BAALC,ECM
0,-0.710226233749651,0.056,0.194,0,AP000282.1,ECM
0,-0.715762059575012,0.257,0.464,0,HLA-F,ECM
0,-0.716270506771202,0.034,0.142,0,AL136456.1,ECM
0,-0.720295634408796,0.005,0.157,0,LINC00113,ECM
0,-0.720546437743461,0.037,0.167,0,LINC02241,ECM
0,-0.7218510451686,0.675,0.835,0,ZC3H13,ECM
0,-0.723105751306211,0.153,0.299,0,PIEZO2,ECM
0,-0.724404840594927,0.014,0.207,0,PTPRE,ECM
0,-0.726036488840115,0.235,0.525,0,PLCB1,ECM
0,-0.727231004974599,0.394,0.615,0,MAP3K1,ECM
0,-0.728845403194284,0.315,0.441,0,OS9,ECM
0,-0.735393692009765,0.355,0.533,0,DOCK4,ECM
0,-0.737298574973012,0.012,0.128,0,AC064829.1,ECM
0,-0.738004866360315,0.255,0.45,0,AC073050.1,ECM
0,-0.738625471323887,0.02,0.193,0,VCAN,ECM
0,-0.738842275627022,0.405,0.516,0,GBE1,ECM
0,-0.739125648981817,0.046,0.211,0,ENTHD1,ECM
0,-0.739995345425959,0.016,0.116,0,LINC02742,ECM
0,-0.740217457897408,0.107,0.308,0,PRUNE2,ECM
0,-0.746300781196672,0.295,0.481,0,LHFPL6,ECM
0,-0.749489387005198,0.247,0.433,0,PALM2-AKAP2,ECM
0,-0.753970972310826,0.159,0.368,0,CTXND1,ECM
0,-0.755943436128048,0.139,0.338,0,EPHA5,ECM
0,-0.758287309227638,0.03,0.201,0,AC104041.1,ECM
0,-0.76079610340259,0.222,0.505,0,ITGA6,ECM
0,-0.760820517580152,0.141,0.322,0,SLC2A3,ECM
0,-0.760996868552129,0.698,0.782,0,BMPR2,ECM
0,-0.762507828999734,0.014,0.163,0,LINC00456,ECM
0,-0.762925737038072,0.004,0.138,0,MYT1L,ECM
0,-0.764442010536435,0.303,0.382,0,LGR4,ECM
0,-0.764553056281736,0.025,0.111,0,BTBD11,ECM
0,-0.768650710168563,0.046,0.19,0,AL031073.2,ECM
0,-0.771211380082379,0.021,0.152,0,AL035446.2,ECM
0,-0.771363027288147,0.026,0.179,0,AC079160.1,ECM
0,-0.773855818131053,0.394,0.619,0,WWTR1,ECM
0,-0.780714740080338,0.106,0.282,0,TNC,ECM
0,-0.7809728300251,0.147,0.342,0,SFRP1,ECM
0,-0.782351728799671,0.144,0.327,0,SLC1A5,ECM
0,-0.784095148103547,0.005,0.196,0,LINC02377,ECM
0,-0.786558506370055,0.085,0.301,0,LINC01194,ECM
0,-0.786561890269888,0.391,0.625,0,CASK,ECM
0,-0.791200096217383,0.437,0.516,0,DYNC2H1,ECM
0,-0.794806804828503,0.469,0.602,0,RNMT,ECM
0,-0.80275841957514,0.3,0.551,0,NSG1,ECM
0,-0.804264844067687,0.111,0.31,0,DLEU7,ECM
0,-0.804880670698963,0.226,0.503,0,EMP1,ECM
0,-0.805031514096188,0.327,0.564,0,CD81,ECM
0,-0.806642241813013,0.004,0.164,0,AL162493.1,ECM
0,-0.809091125211675,0.056,0.187,0,DISC1FP1,ECM
0,-0.812100750637993,0.432,0.564,0,SNTB1,ECM
0,-0.812993497671723,0.518,0.712,0,DSTYK,ECM
0,-0.815186186930408,0.058,0.212,0,PRDM7,ECM
0,-0.81873837041934,0.161,0.508,0,TRPS1,ECM
0,-0.820987010631735,0.085,0.211,0,MIA,ECM
0,-0.821878156060493,0.451,0.539,0,EMC3,ECM
0,-0.82311441688255,0.18,0.392,0,OSBPL3,ECM
0,-0.823539300178539,0.007,0.116,0,AC009264.1,ECM
0,-0.826534525886987,0.036,0.184,0,AC092691.1,ECM
0,-0.82701015666354,0.207,0.276,0,CTSC,ECM
0,-0.829661242996108,0.707,0.814,0,GPNMB,ECM
0,-0.836015899066636,0.149,0.329,0,SCML1,ECM
0,-0.836042801118845,0.557,0.667,0,UGCG,ECM
0,-0.83715341513844,0.004,0.124,0,IFNG-AS1,ECM
0,-0.837640994766423,0.271,0.513,0,SUGCT,ECM
0,-0.841593315450148,0.221,0.43,0,FHOD3,ECM
0,-0.846074506835994,0.484,0.626,0,B4GALT5,ECM
0,-0.857546348841528,0.074,0.308,0,AC024230.1,ECM
0,-0.857811529634577,0.112,0.279,0,DPYD,ECM
0,-0.858932307712165,0.09,0.166,0,AP001831.1,ECM
0,-0.86009915777758,0.125,0.391,0,STK32B,ECM
0,-0.869464133055757,0.274,0.437,0,AC093879.1,ECM
0,-0.872722531127643,0.096,0.223,0,AL138828.1,ECM
0,-0.876249363247477,0.189,0.233,0,SDK1,ECM
0,-0.881272592960193,0.014,0.103,0,SLAMF1,ECM
0,-0.886308706542746,0.356,0.513,0,DOCK9,ECM
0,-0.88713416151141,0.322,0.388,0,SEMA6D,ECM
0,-0.894538473599495,0.139,0.323,0,CFAP161,ECM
0,-0.896646357840846,0.529,0.7,0,CELF2,ECM
0,-0.896717431548392,0.115,0.234,0,CACNB2,ECM
0,-0.897445357409589,0.13,0.294,0,LINC00906,ECM
0,-0.898792271099237,0.158,0.375,0,PRKG1,ECM
0,-0.901492474815832,0.249,0.259,0,AP005436.1,ECM
0,-0.901688085036214,0.158,0.212,0,THBS2,ECM
0,-0.909376609069386,0.213,0.469,0,IL16,ECM
0,-0.91527259503823,0.275,0.552,0,FAM178B,ECM
0,-0.917081617862183,0.55,0.646,0,YAP1,ECM
0,-0.925209999249336,0.01,0.226,0,AC090023.2,ECM
0,-0.92860067763529,0.008,0.105,0,LINC02008,ECM
0,-0.942800023746767,0.549,0.683,0,CNIH3,ECM
0,-0.945500803944536,0.14,0.26,0,FGF13,ECM
0,-0.95449305045876,0.518,0.544,0,ARHGAP42,ECM
0,-0.956815765525861,0.104,0.188,0,ABCB4,ECM
0,-0.960494785346761,0.076,0.367,0,BMPR1B,ECM
0,-0.965514300349324,0.102,0.273,0,DPP6,ECM
0,-0.97374032350038,0.017,0.217,0,MAN1A1,ECM
0,-0.974648406832054,0.239,0.49,0,GRIP1,ECM
0,-0.97561365201599,0.287,0.436,0,UGP2,ECM
0,-0.981439379103468,0.371,0.577,0,FRMD6,ECM
0,-0.992875231916068,0.344,0.464,0,GNS,ECM
0,-1.00275328775492,0.31,0.449,0,SNED1,ECM
0,-1.01375125353865,0.016,0.183,0,LINC02257,ECM
0,-1.01478135263001,0.076,0.24,0,ITGA1,ECM
0,-1.02240936860038,0.012,0.116,0,IL24,ECM
0,-1.02253809226903,0.093,0.272,0,TSHR,ECM
0,-1.02816108667571,0.225,0.547,0,AMOTL1,ECM
0,-1.03202619396975,0.273,0.234,0,S100B,ECM
0,-1.03378111675985,0.449,0.677,0,GLI3,ECM
0,-1.03694134899485,0.042,0.138,0,LINC01414,ECM
0,-1.04021629198055,0.022,0.083,0,TENM2,ECM
0,-1.04245255714351,0.234,0.441,0,CACHD1,ECM
0,-1.04345399040804,0.167,0.413,0,CDH3,ECM
0,-1.04502758613083,0.081,0.349,0,AL355612.1,ECM
0,-1.04622704766676,0.364,0.606,0,PDZRN3,ECM
0,-1.04980318514692,0.025,0.19,0,SLC7A14-AS1,ECM
0,-1.05080375120696,0.144,0.309,0,APOD,ECM
0,-1.05456074851448,0.088,0.269,0,AL110292.1,ECM
0,-1.05708613623653,0.46,0.695,0,EDNRB,ECM
0,-1.05811912230063,0.001,0.103,0,TGM6,ECM
0,-1.06415813378419,0.003,0.19,0,LINC02699,ECM
0,-1.06545621155708,0.052,0.233,0,AP002383.2,ECM
0,-1.06991967161984,0.363,0.65,0,KIF26B,ECM
0,-1.07458883417617,0.022,0.136,0,GRM5,ECM
0,-1.09136310222728,0.006,0.125,0,LUZP2,ECM
0,-1.09240828539885,0.049,0.311,0,LINC01446,ECM
0,-1.09740460669652,0.024,0.27,0,CDCP1,ECM
0,-1.10098192127705,0.654,0.787,0,SOX5,ECM
0,-1.11390884593596,0.18,0.174,0,CCSER1,ECM
0,-1.12750374248009,0.065,0.247,0,MICAL2,ECM
0,-1.1278142655081,0.213,0.358,0,HMGA2,ECM
0,-1.12836133711954,0.091,0.285,0,C5orf17,ECM
0,-1.12902868070504,0.029,0.146,0,AC093305.1,ECM
0,-1.13436353390198,0.15,0.409,0,SLCO3A1,ECM
0,-1.13637524210827,0.133,0.362,0,AC116049.2,ECM
0,-1.13977839872187,0.003,0.173,0,LGR6,ECM
0,-1.13982970475301,0.001,0.195,0,LINC01019,ECM
0,-1.14425212621286,0.016,0.203,0,PKHD1,ECM
0,-1.15222729983296,0.001,0.122,0,LINC02748,ECM
0,-1.15724740912403,0.323,0.445,0,LINC00488,ECM
0,-1.16666484080278,0.016,0.251,0,AC092546.1,ECM
0,-1.17226006920629,0.183,0.363,0,MMP16,ECM
